115948,Myriam Gendron,Folk,Solace,Live on New Shit,2015,0.0
116029,T(h)ree,Electronic,In a Heart of Jade,Serpent's Moratorium,2015,0.0
116068,Jens East,House,Daybreak (feat. Henk),Daybreak,2015,0.0
116098,Blue Dot Sessions,Soundtrack;Instrumental,Stingray - Dangerous Thought,Stingray,2015,0.0
116099,Blue Dot Sessions,Soundtrack;Instrumental,Stingray - On the Court,Stingray,2015,0.0
116101,Blue Dot Sessions,Soundtrack;Instrumental,Stingray - Theme,Stingray,2015,0.0
116116,10ksqft Werehaus,Noise,Commercial Industrial,10ksqft Vol.1,2015,0.0
116119,10ksqft Werehaus,Noise,Electric Skeleton,10ksqft Vol.1,2015,0.0
116175,Squire Tuck,Instrumental,Misty Mountain Rendezvous,Old Time Cowboys (the Last of a Dying Breed),2015,0.0
116176,Squire Tuck,Instrumental,Add Another Log to the Funeral Pyre,Old Time Cowboys (the Last of a Dying Breed),2015,0.0
116177,Squire Tuck,Instrumental,A Mexican Love Affair,Old Time Cowboys (the Last of a Dying Breed),2015,0.0
116235,A.J.,Electronic;Dance;Skweee,Walpurgis Night,Iron Logic,2015,0.0
116236,Citofono,Electronic;Dance;Skweee,Deep Window,Iron Logic,2015,0.0
116237,DJ Puffin,Electronic;Dance;Skweee,Voight-Kampff,Iron Logic,2015,0.0
116238,Motëm,Electronic;Dance;Skweee,In Between Moments (Motëm's Poser Mix),Iron Logic,2015,0.0
116239,Radarsat-1,Electronic;Dance;Skweee,Bonus Life,Iron Logic,2015,0.0
116240,RPG-H8R,Electronic;Dance;Skweee,Rah Rah Rah,Iron Logic,2015,0.0
116241,Smoked Meat Fax Machine,Electronic;Dance;Skweee,Space Cop,Iron Logic,2015,-73.5539925
116242,Synaptic,Electronic;Dance;Skweee,Cellularr,Iron Logic,2015,0.0
116243,The Crayon Industry,Electronic;Dance;Skweee,South Shore Strut,Iron Logic,2015,0.0
116261,10ksqft Werehaus,Noise,000010KSQFT00564-T4,10ksqft Vol.1,2015,0.0
116344,Csum,Electronic;IDM;Dance,Bitstrain,Mnemotron,2015,0.0
116345,Csum,Electronic;IDM;Dance,Should've Been a Hidden Track,Mnemotron,2015,0.0
116372,{AN} Eel,Avant-Garde;Field Recordings;Experimental,Cornstalkers CBC Is a Liar,Certain Vapors Cascade (Swamp Floor Mystery Wizards),2015,0.0
116383,Jaan Patterson,Avant-Garde;Experimental;Unclassifiable,The Flight of the Bumblebee (Nikolai Andrejewitsch Rimski-Korsakow),Masters Remastered,2015,0.0
116388,Asthmatic Astronaut,Hip-Hop Beats,Electronica 3,Good Morning Sunshine (2005),2015,0.0
116389,Asthmatic Astronaut,Hip-Hop Beats,My heart beats to the break,Good Morning Sunshine (2005),2015,0.0
116390,Asthmatic Astronaut,Hip-Hop Beats,Jazz soul,Good Morning Sunshine (2005),2015,0.0
116407,Asthmatic Astronaut,Hip-Hop Beats,Dub step next left (feat Tom Wilkinson),Awaken,2015,0.0
116446,Montana Skies,Folk,Gringo Flamenco,Free Downloads,2015,0.0
116447,Montana Skies,Folk,Malaguena (live),Free Downloads,2015,0.0
116448,Montana Skies,Folk,L.C.P. (Locomotion Commotion Potion) pre-mastered,Free Downloads,2015,0.0
116449,Montana Skies,Folk,Lift (with six string electric cello),Free Downloads,2015,0.0
116451,Montana Skies,Folk,December Mourning,Free Downloads,2015,0.0
116452,Montana Skies,Folk,The Edge of Night,Free Downloads,2015,0.0
116453,Montana Skies,Folk,House of the Rising Sun (live),Free Downloads,2015,0.0
116454,Montana Skies,Folk,Tunnels,Free Downloads,2015,0.0
116455,Montana Skies,Folk,Montana Skies,Free Downloads,2015,0.0
116456,Montana Skies,Folk,Canyon Breeze,Free Downloads,2015,0.0
116457,Montana Skies,Folk,Canyon Breeze (live),Free Downloads,2015,0.0
116458,Montana Skies,Folk,Gringo Flamenco (live),Free Downloads,2015,0.0
116464,Bit Laden,Unclassifiable,Tango Anal,PORN​-​OH​-​RAMA (EP3),2015,0.0
116465,Bit Laden,Unclassifiable,Max Hardcore's Chainsaw Party,PORN​-​OH​-​RAMA (EP3),2015,0.0
116466,Blue Dot Sessions,Soundtrack;Instrumental,Anders,Macrame,2015,0.0
116467,Blue Dot Sessions,Soundtrack;Instrumental,Enders,Macrame,2015,0.0
116468,Blue Dot Sessions,Soundtrack;Instrumental,Theme,Macrame,2015,0.0
116487,Blue Dot Sessions,Soundtrack;Instrumental,Scraper,Grey River,2015,0.0
116488,Blue Dot Sessions,Soundtrack;Instrumental,Slider,Grey River,2015,0.0
116489,Blue Dot Sessions,Soundtrack;Instrumental,Tossed,Grey River,2015,0.0
116490,Blue Dot Sessions,Soundtrack;Instrumental,Transit,Grey River,2015,0.0
116491,Blue Dot Sessions,Soundtrack;Instrumental,Wistful,Grey River,2015,0.0
116514,SULCUS,Experimental,R.A.H.M.A.V.N. [221],Mutanauts,2015,0.0
116517,SULCUS,Experimental,1-player zero-sum game,Mutanauts,2015,0.0
116525,SULCUS,Experimental,ghost cat glitch,Mutanauts,2015,0.0
116526,Squire Tuck,Instrumental,My Magnificent Melancholy Muse,Muse,2015,0.0
116527,Squire Tuck,Instrumental,Declaration of Love,Muse,2015,0.0
116528,Squire Tuck,Instrumental,Passing of Friends & Past True Loves,Muse,2015,0.0
116547,Andrew Howes,Post-Rock;Krautrock;Psych-Rock;Post-Punk;Progressive,Waiting,The Great Bear,2015,-3.435973
116549,Dexter Britain,Soundtrack,Charge into 2015,Charge Into 2015,2015,-5.822485
116586,Jaan Patterson,Avant-Garde;Experimental;Unclassifiable,Morceau de Fantaisie Elegie in E-min (Serguéi Vasilievich Rachmaninoff),Masters Remastered,2015,0.0
116587,Jaan Patterson,Avant-Garde;Experimental;Unclassifiable,Toccata and Fugue (Johann Sebastian Bach),Masters Remastered,2015,0.0
116704,Howie Mitchell,Folk,Deep Blue Sea (with Jean Ritchie),Recorded by Jean Ritchie in 1956,2015,-77.031959
116706,Howie Mitchell,Folk,Henry Martin,Recorded by Jean Ritchie in 1956,2015,-77.031959
116707,Howie Mitchell,Folk,About Dulcimers,Recorded by Jean Ritchie in 1956,2015,-77.031959
116709,Jaan Patterson,Avant-Garde;Experimental;Unclassifiable,Gnossiennes No.1 (Éric Alfred Leslie Satie),Masters Remastered,2015,0.0
116733,Blue Dot Sessions,Soundtrack;Instrumental,The Nocturne - Mandel,The Nocturne,2015,0.0
116735,Blue Dot Sessions,Soundtrack;Instrumental,The Nocturne - Castillo,The Nocturne,2015,0.0
116736,Blue Dot Sessions,Soundtrack;Instrumental,The Nocturne - Eleven,The Nocturne,2015,0.0
116753,Alex Mason,Soundtrack;Instrumental,It's Time To Go,Red Numbers,2015,0.0
116755,Alex Mason,Soundtrack;Instrumental,Emptiness,Red Numbers,2015,0.0
116756,Alex Mason,Soundtrack;Instrumental,Inexplicable Fear,Red Numbers,2015,0.0
116757,Alex Mason,Soundtrack;Instrumental,Rebels Are Close,Red Numbers,2015,0.0
116758,Alex Mason,Soundtrack;Instrumental,Deserted House,Red Numbers,2015,0.0
116759,Alex Mason,Soundtrack;Instrumental,Raid On The Camp,Red Numbers,2015,0.0
116760,Alex Mason,Soundtrack;Instrumental,The Run,Red Numbers,2015,0.0
116833,King Vulture,Industrial,Sad,Sleeping at Trinity,2015,0.0
116868,Blue Dot Sessions,Soundtrack;Instrumental,Ray Gun - Take a Tiny Train,Ray Gun,2015,0.0
116869,Blue Dot Sessions,Soundtrack;Instrumental,Ray Gun - Lull,Ray Gun,2015,0.0
116870,Blue Dot Sessions,Soundtrack;Instrumental,Ray Gun - FasterFasterBrighter,Ray Gun,2015,0.0
116871,Blue Dot Sessions,Soundtrack;Instrumental,Ray Gun - Chrome and Wax,Ray Gun,2015,0.0
116872,Itasca,Folk;Singer-Songwriter,Sky Ride,Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7; 2015,2015,0.0
116873,Itasca,Folk;Singer-Songwriter,After Dawn,Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7; 2015,2015,0.0
116874,Itasca,Folk;Singer-Songwriter,Marcy Rain,Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7; 2015,2015,0.0
116876,Itasca,Folk;Singer-Songwriter,At The Table,Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7; 2015,2015,0.0
116877,Gumbel,Electronic;Chiptune,8-bit Love Machine,8-bit Love Machine,2015,0.0
116878,Gumbel,Electronic;Chiptune,Tapes,8-bit Love Machine,2015,0.0
116879,Gumbel,Electronic;Chiptune,El Siniestro Y La Velóz,8-bit Love Machine,2015,0.0
116880,Gumbel,Electronic;Chiptune,Levels,8-bit Love Machine,2015,0.0
116881,Gumbel,Electronic;Chiptune,Killing Bosses,8-bit Love Machine,2015,0.0
116882,Gumbel,Electronic;Chiptune,Fortsetzung Folgt,8-bit Love Machine,2015,0.0
116883,Joan Shelley,Folk,Something Small,Live on WFMU's Shrunken Planet with Jeffrey Davison - February 28; 2015,2015,0.0
117057,Jaan Patterson,Avant-Garde;Experimental;Unclassifiable,Nulla in Mundo Pax Sincera (Vivaldi),Masters Remastered,2015,0.0
117159,Blue Dot Sessions,Soundtrack;Instrumental,The Answer,Reptile,2015,0.0
117160,Blue Dot Sessions,Soundtrack;Instrumental,The Stasis,Reptile,2015,0.0
117161,Blue Dot Sessions,Soundtrack;Instrumental,Reptile Theme,Reptile,2015,0.0
117169,Blue Dot Sessions,Soundtrack;Instrumental,An Introduction to Beetles,Origami,2015,0.0
117170,Blue Dot Sessions,Soundtrack;Instrumental,Insatiable Toad,Origami,2015,0.0
117171,Blue Dot Sessions,Soundtrack;Instrumental,Inside the Origami Violin,Origami,2015,0.0
117172,Blue Dot Sessions,Soundtrack;Instrumental,Inside the Paper Crane,Origami,2015,0.0
117173,Blue Dot Sessions,Soundtrack;Instrumental,Nesting,Origami,2015,0.0
117251,Squire Tuck,Instrumental,Unrequited Love,Music Box,2015,0.0
117252,Squire Tuck,Instrumental,Music Box,Music Box,2015,0.0
117253,Squire Tuck,Instrumental,The Consequences of Others,Music Box,2015,0.0
117287,My brother Daniel,Electronic;Chiptune,Wee Bird,Ponky,2015,0.0
117288,My brother Daniel,Electronic;Chiptune,Ponky McFonky,Ponky,2015,0.0
117450,Vitamin Pets,Rock;Punk;Garage,Don't Play Chicken at Snake Hill!,Vitamin Pets Present: Drunk Driving PSA,2015,0.0
117472,Attic Ted,Experimental Pop,Patty Cake,"3rd 7"" - 33rpm w/ small hole",2015,-97.9413941
117473,Attic Ted,Experimental Pop,I Dont Mind,"3rd 7"" - 33rpm w/ small hole",2015,-97.9413941
117609,Blue Dot Sessions,Soundtrack;Instrumental,Periodicals,Albany; NY,2015,0.0
117610,Blue Dot Sessions,Soundtrack;Instrumental,Outside the Terminal,Albany; NY,2015,0.0
117611,Blue Dot Sessions,Soundtrack;Instrumental,More Weather,Albany; NY,2015,0.0
117612,Blue Dot Sessions,Soundtrack;Instrumental,Mobile,Albany; NY,2015,0.0
117613,Blue Dot Sessions,Soundtrack;Instrumental,City Limits,Albany; NY,2015,0.0
117614,Blue Dot Sessions,Soundtrack;Instrumental,Red City Theme,Albany; NY,2015,0.0
117626,Ulrike Mod,Instrumental,bonus - La jeune Pierre - alt piano mix,Be�?atrice,2015,0.0
117627,Julia K. Mars,Singer-Songwriter,Phantasmagoric Sheeps Of The World,The Triangle EP,2015,0.0
117628,Julia K. Mars,Singer-Songwriter,Cool Blues,The Triangle EP,2015,0.0
117629,Julia K. Mars,Singer-Songwriter,The New Chance,The Triangle EP,2015,0.0
117630,Julia K. Mars,Singer-Songwriter,Story Of A Breath,The Triangle EP,2015,0.0
117631,Julia K. Mars,Singer-Songwriter,The Answer,The Triangle EP,2015,0.0
117632,Julia K. Mars,Singer-Songwriter,Array Of Concerns,The Triangle EP,2015,0.0
117666,La Ine�?dita,International;Reggae - Dancehall,Fayah,Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4; 2015,2015,0.0
117667,La Ine�?dita,International;Reggae - Dancehall,No Se Queja,Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4; 2015,2015,0.0
117668,La Ine�?dita,International;Reggae - Dancehall,Pa Viejitos,Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4; 2015,2015,0.0
117669,La Ine�?dita,International;Reggae - Dancehall,Atento,Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4; 2015,2015,0.0
117670,La Ine�?dita,International;Reggae - Dancehall,Chicha Chicha,Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4; 2015,2015,0.0
117846,The Basic Income Earth Network and Ruben D'Hers,Improv,C,Hobby,2015,0.0
117883,Connections,Rock;Indie-Rock;Power-Pop,Cruise Control,Live on WFMU's Burn It Down! with Nate K - April 12; 2015,2015,0.0
117884,Connections,Rock;Indie-Rock;Power-Pop,Green Skull,Live on WFMU's Burn It Down! with Nate K - April 12; 2015,2015,0.0
117885,Connections,Rock;Indie-Rock;Power-Pop,Cul de Sac/Tough City,Live on WFMU's Burn It Down! with Nate K - April 12; 2015,2015,0.0
117886,Connections,Rock;Indie-Rock;Power-Pop,You Won't Forget It/Low Low Low,Live on WFMU's Burn It Down! with Nate K - April 12; 2015,2015,0.0
117887,Connections,Rock;Indie-Rock;Power-Pop,Month 2 Month/Love St.,Live on WFMU's Burn It Down! with Nate K - April 12; 2015,2015,0.0
117942,Volfoniq,Reggae - Dub,L'amour est enfant dub,Declaration of Love,2015,3.876716
117943,Arrogalla,Reggae - Dub,Comment - Sulitu in dub,Declaration of Love,2015,8.9800261
117944,mildtape,Reggae - Dub,Whispers remix,Declaration of Love,2015,7.704935
117945,Buguinha Dub,Reggae - Dub,Como - Amigos Adubados,Declaration of Love,2015,-34.8627039
117946,Moolen,Reggae - Dub,Not too late,Declaration of Love,2015,0.0
117961,Anal Sadist,Avant-Garde;Experimental,Marcel Duchamp; Frank Zappa; Jean Cocteau,Jaan Patterson and Friends - 'The Interviews' Vol.1,2015,0.0
117966,Vladimír Hirsch,Avant-Garde;Experimental,Marcel Duchamp,Jaan Patterson and Friends - 'The Interviews' Vol.1,2015,0.0
117967,Fake Cats Project,Avant-Garde;Experimental,The Interviews,Jaan Patterson and Friends - 'The Interviews' Vol.1,2015,0.0
117970,Jared C. Balogh,Avant-Garde;Experimental,The Interviews,Jaan Patterson and Friends - 'The Interviews' Vol.1,2015,-75.377784
117991,Ars Sonor,Avant-Garde;Experimental,Anthony Donovan,Jaan Patterson and Friends - 'The Interviews' Vol.2,2015,0.0
118000,Juan Angel Italiano,Avant-Garde;Experimental,Anthony Donovan; Marcel Duchamp; Georges Bataille,Jaan Patterson and Friends - 'The Interviews' Vol.2,2015,0.0
118012,suRRism,Avant-Garde;Experimental,Georges Bataille; Paul Éluard,Jaan Patterson and Friends - 'The Interviews' Vol.2,2015,8.6821267
118058,Blue Dot Sessions,Soundtrack;Instrumental,Black Ballots,Union Hall,2015,0.0
118059,Blue Dot Sessions,Soundtrack;Instrumental,Front Runner,Union Hall,2015,0.0
118060,Blue Dot Sessions,Soundtrack;Instrumental,Janitor,Union Hall,2015,0.0
118061,Blue Dot Sessions,Soundtrack;Instrumental,Masonry,Union Hall,2015,0.0
118062,Blue Dot Sessions,Soundtrack;Instrumental,Tanguedo,Union Hall,2015,0.0
118063,Blue Dot Sessions,Soundtrack;Instrumental,Union Hall Melody,Union Hall,2015,0.0
118068,Kosta T,Soundtrack;Instrumental,IIIII - О�?И ПОПЛ�?ТЯТСЯ by Kosta T,ОБХОД,2015,56.228149
118070,Project 5am,Electronic;House;IDM,After Dark,The Cecilia Way,2015,0.0
118084,PC-ONE,Electroacoustic,Only All,Wilderness,2015,0.0
118085,PC-ONE,Electroacoustic,Pause,Wilderness,2015,0.0
118087,PC-ONE,Electroacoustic,Too Much To Never,Wilderness,2015,0.0
118195,PC-ONE,Electroacoustic,Ave,Wilderness,2015,0.0
118196,PC-ONE,Electroacoustic,The Blues With No Horizon,Wilderness,2015,0.0
118222,PC-ONE,Electroacoustic,The March,Wilderness,2015,0.0
118223,PC-ONE,Electroacoustic,Baptism,Wilderness,2015,0.0
118257,compost haven,Avant-Garde;Experimental;Improv,don't care bar,icky vicky,2015,0.0
118276,PC-ONE,Electroacoustic,Love Is The Happiest Way,Wilderness,2015,0.0
118277,PC-ONE,Electroacoustic,Dreams In Overdrive,Wilderness,2015,0.0
118279,springtide,Indie-Rock;Garage;New Wave,crucial,Just Before April,2013,139.740921
118327,Tyranny is Tyranny,Metal;Noise-Rock,Or Does It Explode?,The Rise of Disaster Capitalism,2015,0.0
118384,Vitamin Pets,Rock;Punk;Garage,Horse Helpers Reprise,Live at The Do Drop In,2015,0.0
118478,Ben Townsend,Experimental,XI,I-XVIII,2015,0.0
118484,Dina Maccabee,Experimental,I,I-XVIII,2015,0.0
118489,Jesse Krakow,Experimental,II,I-XVIII,2015,0.0
118496,Dan Cantrell,Experimental,2,10-Feb,2015,0.0
118498,Isaac Silk and Tennessee Mowrey,Experimental,10,10-Feb,2015,0.0
118499,Jesse Olsen Bay,Experimental,8,10-Feb,2015,0.0
118500,Jonathan Zorn,Experimental,3,10-Feb,2015,0.0
118502,Michael Mellender,Experimental,7,10-Feb,2015,0.0
118503,Ron Shalom,Experimental,5,10-Feb,2015,0.0
118504,Toby Summerfield,Experimental,6,10-Feb,2015,0.0
118505,Josh Tillinghast,Experimental,B,A-C,2015,0.0
118507,Mouzhan Yousefi Carton,Experimental,A,A-C,2015,0.0
118569,Cheese N Pot-C,Hip-Hop,Hey You Guys,Blue Bins,2015,0.0
118618,Fabian Measures,Instrumental,Hanami Matsuri (花見祭り),Hanami,2015,0.0
118629,Marrach with H. Stewart,Trip-Hop;Dubstep,Black Diamond,Night Unbound,2015,0.0
118670,Red Trees,Folk,When The Rains,Give Love (side A),2015,0.0
118671,Red Trees,Folk,Butterfly Shield,Give Love (side A),2015,0.0
118672,Red Trees,Folk,Mountain,Give Love (side A),2015,0.0
118674,Red Trees,Folk,Driving Just To Drive,Give Love (side A),2015,0.0
118734,Russell E. L. Butler,Electronic;Techno;Dance,Eu Octa 7 8 14bounce,Constructions,2015,0.0
118735,The Golden Dawn,Folk,Moonlight,Changes In Mind,2015,0.0
118738,The Golden Dawn,Folk,Enjoy the nature,Changes In Mind,2015,0.0
118739,The Golden Dawn,Folk,Seagull,Changes In Mind,2015,0.0
118886,Pepper Coat,Folk;Singer-Songwriter,Sugary Sweet,Live on WFMU's Prove It All Night with Pat Byrne: March 3; 2015,2015,0.0
118891,Pepper Coat,Folk;Singer-Songwriter,This Little Light of Mine,Live on WFMU's Prove It All Night with Pat Byrne: March 3; 2015,2015,0.0
118920,Little Glass Men,Trip-Hop;Downtempo,Golden,Debut E.P.,2015,0.0
118921,Little Glass Men,Trip-Hop;Downtempo,Westside Chillers,Debut E.P.,2015,0.0
118922,Little Glass Men,Trip-Hop;Downtempo,Modulation of the Spirit,Debut E.P.,2015,0.0
118923,Little Glass Men,Trip-Hop;Downtempo,Blackout & Blue,Debut E.P.,2015,0.0
118950,Igor Khabarov,Soundtrack,Fall,Be,2015,0.0
118951,Igor Khabarov,Soundtrack,Rise,Be,2015,0.0
118952,Igor Khabarov,Soundtrack,Run,Be,2015,0.0
118953,Igor Khabarov,Soundtrack,Stay,Be,2015,0.0
118954,Igor Khabarov,Soundtrack,Try,Be,2015,0.0
118955,Igor Khabarov,Soundtrack,Wait,Be,2015,0.0
118957,ODOR BABY,Noise,AVIATION CRAB ORCHESTRA (JAAN PATTERSON - 05 - GI),AVIATION CRAB ORCHESTRA (AN EPIC SAGA),2015,0.0
118958,ODOR BABY,Noise,AVIATION CRAB ORCHESTRA (WAGNER),AVIATION CRAB ORCHESTRA (AN EPIC SAGA),2015,0.0
118972,ODOR BABY,Noise,AVIATION CRAB ORCHESTRA (INTANGIBLE 23 RADIO),AVIATION CRAB ORCHESTRA (AN EPIC SAGA),2015,0.0
118986,Bagat,Sound Collage,Mana,Obsidian Sun,2015,0.0
118987,Bagat,Sound Collage,Ventus,Obsidian Sun,2015,0.0
118988,Bagat,Sound Collage,Coda,Obsidian Sun,2015,0.0
119025,Change!,Sound Collage,The Sun Has Wings,Circle Of Ambient Friends,2015,0.0
119026,Change!,Sound Collage,Colourdome,Circle Of Ambient Friends,2015,0.0
119027,Change!,Sound Collage,How Do I Say Goodbye To Myself,Circle Of Ambient Friends,2015,0.0
119063,FortyOne,Experimental,Nature World Love,Fortyfive,2015,-77.5777692
119086,FortyOne,Experimental,Battle Hymn Of The Children,Fortyfive,2015,-77.5777692
119095,FortyOne,Experimental,Hip Hip Hop,Fortyfive,2015,-77.5777692
119097,FortyOne,Experimental,A Happy Little Song,Fortyfive,2015,-77.5777692
119118,FortyOne,Experimental,human nature is nature nature,Music That's Better Than It Sounds,2015,-77.5777692
119134,FortyOne,Experimental,i want the princess!,Music That's Better Than It Sounds,2015,-77.5777692
119187,Puyo Puyo,Experimental Pop,The I love you song,Lullabots,2015,0.0
119193,Puyo Puyo,Experimental Pop,Tangerine cream,Lullabots,2015,0.0
119257,The Wades,Indie-Rock,like love,Greatest Hits,2015,0.0
119369,Erick Gallun,Avant-Garde;Field Recordings;Sound Poetry,calm,Sound Field Furrows,2015,-71.0119948
119379,Erick Gallun,Avant-Garde;Field Recordings;Sound Poetry,Not_re_Da_me,Sound Field Furrows,2015,-71.0119948
119413,Eddie The Rat,Avant-Garde;Experimental,Waiting For Enlightenment Blues,Lip-Synching At Zero Gravity,2015,-122.4194155
119545,Full Load of King,Noise,Jungle Conflict,FLOP,2015,-81.4403898
119569,Iron Metal,Lo-Fi;Metal,Devil Hell,Iron Metal I/Rock on the Hole,2015,0.0
119571,Iron Metal,Lo-Fi;Metal,Rock on the Hole - Side 1,Iron Metal I/Rock on the Hole,2015,0.0
119574,Iron Metal,Lo-Fi;Metal,Rock on the Hole - Side 4,Iron Metal I/Rock on the Hole,2015,0.0
119575,Nicholas Smith,Audio Collage;Experimental,A. Ross Perot With A Disturbing Story / B. Operation Brittany,American Propagandhi,2015,-121.8949555
119578,Nicholas Smith,Audio Collage;Experimental,A. Darkness... Smile / B. Commercial Break,American Propagandhi,2015,-121.8949555
119579,Nicholas Smith,Audio Collage;Experimental,A. And Now! More News; Debate; And Let's Not Forget Their Opinions / B. Commercial Break,American Propagandhi,2015,-121.8949555
119580,Nicholas Smith,Audio Collage;Experimental,"A. Integrated Love Circle / B. You ""R"" Electronic / C. And Image: - Girls Rule The Earth / D. Economic Isolationism; For Responsolationism; For Response",American Propagandhi,2015,-121.8949555
119582,Nicholas Smith,Audio Collage;Experimental,A Good Note To End On,American Propagandhi,2015,-121.8949555
119583,Nicholas Smith,Audio Collage;Experimental,Satan Speaks English,American Propagandhi,2015,-121.8949555
119584,Pee-Bug,Experimental Pop,Dildo Saga,Witch Pizza Going Sally,2015,0.0
119592,Pee-Bug,Experimental Pop,Free,Witch Pizza Going Sally,2015,0.0
119715,Kraus,Psych-Rock,Side 2,Here Come the Recorders,2015,174.885971
119719,manuel gordiani,Singer-Songwriter,imensa prece,Meu Caro Amigo,2015,0.0
119725,manuel gordiani,Singer-Songwriter,il vecchio francesco,Meu Caro Amigo,2015,0.0
119726,manuel gordiani,Singer-Songwriter,o pescador,Meu Caro Amigo,2015,0.0
119727,manuelgordiani.it - fabrizioab,Electroacoustic,999,medianti,2015,0.0
119745,gordiani,Electroacoustic,fire music,AsTra,2015,0.0
119828,Squire Tuck,Instrumental,Song of Hope in a World Without Care,Rage & Regret,2015,0.0
119830,Squire Tuck,Instrumental,Future Past,Rage & Regret,2015,0.0
119831,Squire Tuck,Instrumental,To Absent Friends,Rage & Regret,2015,0.0
119893,Blue Dot Sessions,Soundtrack;Instrumental,Xandre,Dolores,2015,0.0
119894,Blue Dot Sessions,Soundtrack;Instrumental,Villa,Dolores,2015,0.0
119895,Blue Dot Sessions,Soundtrack;Instrumental,McKrary,Dolores,2015,0.0
119896,Blue Dot Sessions,Soundtrack;Instrumental,Illway,Dolores,2015,0.0
119897,Blue Dot Sessions,Soundtrack;Instrumental,Jefferson,Dolores,2015,0.0
119898,Blue Dot Sessions,Soundtrack;Instrumental,Ferry Landing,Castro,2015,0.0
119899,Blue Dot Sessions,Soundtrack;Instrumental,Dash and Slope,Castro,2015,0.0
119900,Blue Dot Sessions,Soundtrack;Instrumental,Ballast,Castro,2015,0.0
119901,Blue Dot Sessions,Soundtrack;Instrumental,Chalk,Castro,2015,0.0
119922,springtide,Indie-Rock;Garage;New Wave,The Exit to the Rainbow,Just Before April,2013,139.740921
119938,J Mano,Hip-Hop;Rap,Showtime,Life; Rhymes; Showtime EP,2015,0.0
119939,J Mano,Hip-Hop;Rap,Riding Music,Life; Rhymes; Showtime EP,2015,0.0
119940,J Mano,Hip-Hop;Rap,Be Yourself,Life; Rhymes; Showtime EP,2015,0.0
119941,J Mano,Hip-Hop;Rap,Winners,Life; Rhymes; Showtime EP,2015,0.0
119942,J Mano,Hip-Hop;Rap,Goals,Life; Rhymes; Showtime EP,2015,0.0
119979,Cheese N Pot-C,Hip-Hop,Hey You Guys (Acapella),Hey You Guys,2015,0.0
119985,Cassette Tape Bandits,Hip-Hop,Director's Cut,Rapper Exchange Program,2015,0.0
119988,Cassette Tape Bandits,Hip-Hop,Spot Rockers,Rapper Exchange Program,2015,0.0
119991,Cassette Tape Bandits,Hip-Hop,You Lost On Price Is Right,Rapper Exchange Program,2015,0.0
119992,Cassette Tape Bandits,Hip-Hop,Kids Say The Darndest Things,Rapper Exchange Program,2015,0.0
119993,Cassette Tape Bandits,Hip-Hop,ET The Extra Testicle,Rapper Exchange Program,2015,0.0
119994,Cassette Tape Bandits,Hip-Hop,Bird Up!,Rapper Exchange Program,2015,0.0
120099,The Nourishment,Experimental Pop,Do The Food,Comfort Cake,2015,0.0
120105,Lanark,Experimental Pop,Happy Boccherini,Comfort Cake,2015,-58.373539
120109,Coconut Monkeyrocket,Experimental Pop,Accidental Beatnik,Comfort Cake,2015,0.0
120111,Erick Gallun & Chris Stecker (Brain Science),Experimental Pop,Bicycle Fascism,Comfort Cake,2015,0.0
120112,Inzah,Experimental Pop,Very Happy Encounters,Comfort Cake,2015,0.0
120150,The Slate Pipe Banjo Draggers,Holiday,Old Long Sin,Auld Lang Syne,2015,0.0
120160,The Holiday Squad,Holiday,Excelsior Lang Syne,Auld Lang Syne,2015,0.0
120161,Bros II,Holiday,Abchied Bruder (Happy Little Auld Lang Syne),Auld Lang Syne,2015,0.0
120171,mr_melvis,Holiday,One Minute To Midnight (Or: How I Spent New Year's Eve 2005),Auld Lang Syne,2015,0.0
120172,Hope For Agoldensummer,Folk,Come Back,Live on WFMU Shrunken Planet with Jeffrey Davison: May 16; 2015,2015,0.0
120177,Hope For Agoldensummer,Folk,Daniel Bloom,Live on WFMU Shrunken Planet with Jeffrey Davison: May 16; 2015,2015,0.0
120178,Hope For Agoldensummer,Folk,Fix This,Live on WFMU Shrunken Planet with Jeffrey Davison: May 16; 2015,2015,0.0
120179,Messer Chups,Experimental Pop,Intro Monstro Crescendo,Swingin' Singles,2015,30.3120206
120183,Math and Physics Club,Experimental Pop,Graduation Day,Swingin' Singles,2015,0.0
120184,Lee Rosevere,Experimental Pop,Lavender Hip Mob,Swingin' Singles,2015,-106.346771
120188,Kim & Buran,Experimental Pop,New Years Party by Toptygin (live),Swingin' Singles,2015,0.0
120189,Chenard Walcker,Experimental Pop,Rock'n Roll Boy,Swingin' Singles,2015,2.3533333
120194,Messer Chups,Experimental Pop,Devil Exit From Fashion,Swingin' Singles,2015,30.3120206
120196,FortyOne,Experimental Pop,Alien Pops Trilogy (featuring Midas),Swingin' Singles,2015,-77.5777692
